active ingredients	drug ID	drug label	disease name	disease ID	disease label	indication	drug|disease	original source text	contraindication
{'DIETHYLPROPION'}	CHEBI:4530	Diethylpropion	AGITATED STATE	HP:0001259	Coma	False	CHEBI:4530|HP:0001259	Diethylpropion hydrochloride should not be used in patients with advanced arteriosclerosis, hyperthyroidism, known hypersensitivity or idiosyncrasy to the sympathomimetic amines, glaucoma, severe hypertension, a history of drug abuse, or those in an agitated state (see PRECAUTIONS).Diethylpropion hydrochloride should not be given during, or within fourteen days following, the administration of monoamine oxidase inhibitors; hypertensive crises may result.	True
{'CARBACHOL'}	CHEBI:3385	carbachol		MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	False	CHEBI:3385|MONDO:0015912	Should not be used in those persons showing hypersensitivity to any of the components of this preparation.	True
{'MOMETASONE'}	CHEBI:6970	Mometasone		MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	False	CHEBI:6970|MONDO:0015912	Mometasone Furoate Lotion 0.1% (mometasone furoate topical solution USP) is contraindicated in those patients with a history of hypersensitivity to any of the components in the preparation.	True
{'CARTEOLOL'}	CHEBI:3437	Carteolol	BRONCHIAL ASTHMA	MONDO:0100470	reactive airway disease	False	CHEBI:3437|MONDO:0100470	Ocupress Ophthalmic Solution is contraindicated in those individuals with bronchial asthma or with a history of bronchial asthma, or severe chronic obstructive pulmonary disease (see WARNINGS); sinus bradycardia; second- and third-degree atrioventricular block; overt cardiac failure (see WARNINGS); cardiogenic shock; or hypersensitivity to any component of this product.	True
{'CARTEOLOL'}	CHEBI:3437	Carteolol	SEVERE CHRONIC OBSTRUCTIVE PULMONARY DISEASE	UMLS:C0730607	Severe chronic obstructive pulmonary disease	False	CHEBI:3437|UMLS:C0730607	Ocupress Ophthalmic Solution is contraindicated in those individuals with bronchial asthma or with a history of bronchial asthma, or severe chronic obstructive pulmonary disease (see WARNINGS); sinus bradycardia; second- and third-degree atrioventricular block; overt cardiac failure (see WARNINGS); cardiogenic shock; or hypersensitivity to any component of this product.	True
{'CARTEOLOL'}	CHEBI:3437	Carteolol	SINUS BRADYCARDIA	HP:0001688	Sinus bradycardia	False	CHEBI:3437|HP:0001688	Ocupress Ophthalmic Solution is contraindicated in those individuals with bronchial asthma or with a history of bronchial asthma, or severe chronic obstructive pulmonary disease (see WARNINGS); sinus bradycardia; second- and third-degree atrioventricular block; overt cardiac failure (see WARNINGS); cardiogenic shock; or hypersensitivity to any component of this product.	True
{'CARTEOLOL'}	CHEBI:3437	Carteolol	SECOND- AND THIRD-DEGREE ATRIOVENTRICULAR BLOCK	MONDO:0000467	second-degree atrioventricular block	False	CHEBI:3437|MONDO:0000467	Ocupress Ophthalmic Solution is contraindicated in those individuals with bronchial asthma or with a history of bronchial asthma, or severe chronic obstructive pulmonary disease (see WARNINGS); sinus bradycardia; second- and third-degree atrioventricular block; overt cardiac failure (see WARNINGS); cardiogenic shock; or hypersensitivity to any component of this product.	True
{'CARTEOLOL'}	CHEBI:3437	Carteolol	OVERT CARDIAC FAILURE	MONDO:0005009	congestive heart failure	False	CHEBI:3437|MONDO:0005009	Ocupress Ophthalmic Solution is contraindicated in those individuals with bronchial asthma or with a history of bronchial asthma, or severe chronic obstructive pulmonary disease (see WARNINGS); sinus bradycardia; second- and third-degree atrioventricular block; overt cardiac failure (see WARNINGS); cardiogenic shock; or hypersensitivity to any component of this product.	True
{'CARTEOLOL'}	CHEBI:3437	Carteolol	CARDIOGENIC SHOCK	MONDO:0800175	cardiogenic shock	False	CHEBI:3437|MONDO:0800175	Ocupress Ophthalmic Solution is contraindicated in those individuals with bronchial asthma or with a history of bronchial asthma, or severe chronic obstructive pulmonary disease (see WARNINGS); sinus bradycardia; second- and third-degree atrioventricular block; overt cardiac failure (see WARNINGS); cardiogenic shock; or hypersensitivity to any component of this product.	True
{'METHYLPHENIDATE'}	CHEBI:6887	Methylphenidate	MARKED ANXIETY	MONDO:0005618	anxiety disorder	False	CHEBI:6887|MONDO:0005618	Methylphenidate is contraindicated in patients with marked anxiety, tension and agitation, since the drug may aggravate these symptoms.	True
{'METHYLPHENIDATE'}	CHEBI:6887	Methylphenidate	TENSION	UMLS:C0233494	Tension	False	CHEBI:6887|UMLS:C0233494	Methylphenidate is contraindicated in patients with marked anxiety, tension and agitation, since the drug may aggravate these symptoms.	True
{'METHYLPHENIDATE'}	CHEBI:6887	Methylphenidate	AGITATION	HP:0000713	Agitation	False	CHEBI:6887|HP:0000713	Methylphenidate is contraindicated in patients with marked anxiety, tension and agitation, since the drug may aggravate these symptoms.	True
{'TRAMADOL'}	CHEBI:75722	Tramadol	ACUTE INTOXICATION WITH ALCOHOL	UMLS:C0394996	Acute alcoholic intoxication	False	CHEBI:75722|UMLS:C0394996	Tramadol hydrochloride should not be administered to patients who have previously demonstrated hypersensitivity to tramadol, any other component of this product or opioids. Tramadol hydrochloride is contraindicated in any situation where opioids are contraindicated, including acute intoxication with any of the following: alcohol, hypnotics, narcotics, centrally acting analgesics, opioids or psychotropic drugs. Tramadol hydrochloride may worsen central nervous system and respiratory depression in these patients.	True
{'TRAMADOL'}	CHEBI:75722	Tramadol	ACUTE INTOXICATION WITH HYPNOTICS	MONDO:0004777	acute laryngitis	False	CHEBI:75722|MONDO:0004777	Tramadol hydrochloride should not be administered to patients who have previously demonstrated hypersensitivity to tramadol, any other component of this product or opioids. Tramadol hydrochloride is contraindicated in any situation where opioids are contraindicated, including acute intoxication with any of the following: alcohol, hypnotics, narcotics, centrally acting analgesics, opioids or psychotropic drugs. Tramadol hydrochloride may worsen central nervous system and respiratory depression in these patients.	True
{'TRAMADOL'}	CHEBI:75722	Tramadol	ACUTE INTOXICATION WITH NARCOTICS	MONDO:0004777	acute laryngitis	False	CHEBI:75722|MONDO:0004777	Tramadol hydrochloride should not be administered to patients who have previously demonstrated hypersensitivity to tramadol, any other component of this product or opioids. Tramadol hydrochloride is contraindicated in any situation where opioids are contraindicated, including acute intoxication with any of the following: alcohol, hypnotics, narcotics, centrally acting analgesics, opioids or psychotropic drugs. Tramadol hydrochloride may worsen central nervous system and respiratory depression in these patients.	True
{'TRAMADOL'}	CHEBI:75722	Tramadol	ACUTE INTOXICATION WITH CENTRALLY ACTING ANALGESICS	MONDO:0004777	acute laryngitis	False	CHEBI:75722|MONDO:0004777	Tramadol hydrochloride should not be administered to patients who have previously demonstrated hypersensitivity to tramadol, any other component of this product or opioids. Tramadol hydrochloride is contraindicated in any situation where opioids are contraindicated, including acute intoxication with any of the following: alcohol, hypnotics, narcotics, centrally acting analgesics, opioids or psychotropic drugs. Tramadol hydrochloride may worsen central nervous system and respiratory depression in these patients.	True
{'TRAMADOL'}	CHEBI:75722	Tramadol	ACUTE INTOXICATION WITH OPIOIDS	MONDO:0004777	acute laryngitis	False	CHEBI:75722|MONDO:0004777	Tramadol hydrochloride should not be administered to patients who have previously demonstrated hypersensitivity to tramadol, any other component of this product or opioids. Tramadol hydrochloride is contraindicated in any situation where opioids are contraindicated, including acute intoxication with any of the following: alcohol, hypnotics, narcotics, centrally acting analgesics, opioids or psychotropic drugs. Tramadol hydrochloride may worsen central nervous system and respiratory depression in these patients.	True
{'TRAMADOL'}	CHEBI:75722	Tramadol	ACUTE INTOXICATION WITH PSYCHOTROPIC DRUGS	MONDO:0004777	acute laryngitis	False	CHEBI:75722|MONDO:0004777	Tramadol hydrochloride should not be administered to patients who have previously demonstrated hypersensitivity to tramadol, any other component of this product or opioids. Tramadol hydrochloride is contraindicated in any situation where opioids are contraindicated, including acute intoxication with any of the following: alcohol, hypnotics, narcotics, centrally acting analgesics, opioids or psychotropic drugs. Tramadol hydrochloride may worsen central nervous system and respiratory depression in these patients.	True
{'POLYMYXIN B', 'BACITRACIN', 'HYDROCORTISONE', 'NEOMYCIN'}	RXCUI:374806	bacitracin / hydrocortisone / neomycin / polymyxin B Ophthalmic Ointment	EPITHELIAL HERPES SIMPLEX KERATITIS (DENDRITIC KERATITIS)	MONDO:0015288	herpes simplex virus keratitis	False	RXCUI:374806|MONDO:0015288	Neomycin and polymyxin B sulfates and bacitracin zinc with hydrocortisone acetate ophthalmic ointment is contraindicated in most viral diseases of the cornea and conjunctiva including: epithelial herpes simplex keratitis (dendritic keratitis), vaccinia and varicella, and also in mycobacterial infection of the eye and fungal diseases of ocular structures. Neomycin and polymyxin B sulfates and bacitracin zinc with hydrocortisone acetate ophthalmic ointment is also contraindicated in individuals who have shown hypersensitivity to any of its components. Hypersensitivity to the antibiotic component occurs at a higher rate than for other components.	True
{'POLYMYXIN B', 'BACITRACIN', 'HYDROCORTISONE', 'NEOMYCIN'}	RXCUI:374806	bacitracin / hydrocortisone / neomycin / polymyxin B Ophthalmic Ointment	VACCINIA	MONDO:0002595	vaccinia	False	RXCUI:374806|MONDO:0002595	Neomycin and polymyxin B sulfates and bacitracin zinc with hydrocortisone acetate ophthalmic ointment is contraindicated in most viral diseases of the cornea and conjunctiva including: epithelial herpes simplex keratitis (dendritic keratitis), vaccinia and varicella, and also in mycobacterial infection of the eye and fungal diseases of ocular structures. Neomycin and polymyxin B sulfates and bacitracin zinc with hydrocortisone acetate ophthalmic ointment is also contraindicated in individuals who have shown hypersensitivity to any of its components. Hypersensitivity to the antibiotic component occurs at a higher rate than for other components.	True
{'POLYMYXIN B', 'BACITRACIN', 'HYDROCORTISONE', 'NEOMYCIN'}	RXCUI:374806	bacitracin / hydrocortisone / neomycin / polymyxin B Ophthalmic Ointment	VARICELLA	MONDO:0005700	chickenpox	False	RXCUI:374806|MONDO:0005700	Neomycin and polymyxin B sulfates and bacitracin zinc with hydrocortisone acetate ophthalmic ointment is contraindicated in most viral diseases of the cornea and conjunctiva including: epithelial herpes simplex keratitis (dendritic keratitis), vaccinia and varicella, and also in mycobacterial infection of the eye and fungal diseases of ocular structures. Neomycin and polymyxin B sulfates and bacitracin zinc with hydrocortisone acetate ophthalmic ointment is also contraindicated in individuals who have shown hypersensitivity to any of its components. Hypersensitivity to the antibiotic component occurs at a higher rate than for other components.	True
{'POLYMYXIN B', 'BACITRACIN', 'HYDROCORTISONE', 'NEOMYCIN'}	RXCUI:374806	bacitracin / hydrocortisone / neomycin / polymyxin B Ophthalmic Ointment	MYCOBACTERIAL INFECTION OF THE EYE	HP:0011885	Hemorrhage of the eye	False	RXCUI:374806|HP:0011885	Neomycin and polymyxin B sulfates and bacitracin zinc with hydrocortisone acetate ophthalmic ointment is contraindicated in most viral diseases of the cornea and conjunctiva including: epithelial herpes simplex keratitis (dendritic keratitis), vaccinia and varicella, and also in mycobacterial infection of the eye and fungal diseases of ocular structures. Neomycin and polymyxin B sulfates and bacitracin zinc with hydrocortisone acetate ophthalmic ointment is also contraindicated in individuals who have shown hypersensitivity to any of its components. Hypersensitivity to the antibiotic component occurs at a higher rate than for other components.	True
