disease IDs	disease ID labels	list of diseases	active ingredients in therapy	drug ID	drug ID Label	drug|disease
MONDO:0017775	melioidosis	CHRONIC PULMONARY INFECTION DUE TO PSEUDOMONAS AERUGINOSA	TOBRAMYCIN	CHEBI:28864	Tobramycin	MONDO:0017775|CHEBI:28864
MONDO:0017775	melioidosis	CHRONIC PULMONARY INFECTION DUE TO PSEUDOMONAS AERUGINOSA	TOBRAMYCIN	CHEBI:28864	Tobramycin	MONDO:0017775|CHEBI:28864
MONDO:0017775	melioidosis	CHRONIC PULMONARY INFECTION DUE TO PSEUDOMONAS AERUGINOSA	TOBRAMYCIN	CHEBI:28864	Tobramycin	MONDO:0017775|CHEBI:28864
MONDO:0017816	primary systemic amyloidosis	SYSTEMIC AL AMYLOIDOSIS	BORTEZOMIB	CHEBI:52717	Bortezomib	MONDO:0017816|CHEBI:52717
MONDO:0017816	primary systemic amyloidosis	SYSTEMIC AL AMYLOIDOSIS	CYCLOPHOSPHAMIDE HYDRATE	CHEBI:4026	cyclophosphamide hydrate	MONDO:0017816|CHEBI:4026
MONDO:0017816	primary systemic amyloidosis	SYSTEMIC AL AMYLOIDOSIS	DARATUMUMAB / VORHYALURONIDASE ALFA 	UNII:VQ723R7O8R	Lonoctocog alfa	MONDO:0017816|UNII:VQ723R7O8R
MONDO:0017816	primary systemic amyloidosis	SYSTEMIC AL AMYLOIDOSIS	DEXAMETHASONE	CHEBI:4462	dexamethasone sodium phosphate	MONDO:0017816|CHEBI:4462
MONDO:0017844	Sezary syndrome	SÉZARY SYNDROME	"INTERFERON GAMMA-1A
"	UMLS:C3500339	interferon gamma-1a	MONDO:0017844|UMLS:C3500339
MONDO:0017844	Sezary syndrome	SÉZARY SYNDROME (SS)	MOGAMULIZUMAB	UNII:YI437801BE	Mogamulizumab	MONDO:0017844|UNII:YI437801BE
MONDO:0017858	acute erythroid leukemia	ACUTE ERYTHROID LEUKEMIA	CYTARABINE	CHEBI:28680	Cytarabine	MONDO:0017858|CHEBI:28680
MONDO:0017860	methanol poisoning	METHANOL POISONING	FOMEPIZOLE	CHEBI:5141	Fomepizole	MONDO:0017860|CHEBI:5141
MONDO:0017861	ethylene glycol poisoning	ETHYLENE GLYCOL POISONING	FOMEPIZOLE	CHEBI:5141	Fomepizole	MONDO:0017861|CHEBI:5141
MONDO:0017943	autoerythrocyte sensitization syndrome	RH SENSITIZATION	DRY ANTI-RHO(D) IMMUNE HUMAN GLOBULIN	DRUGBANK:DB11597	Human Rho(D) immune globulin	MONDO:0017943|DRUGBANK:DB11597
MONDO:0017991	Takayasu arteritis	AORTITIS SYNDROME)	AZATHIOPRINE	CHEBI:2948	Azathioprine	MONDO:0017991|CHEBI:2948
MONDO:0017991	Takayasu arteritis	AORTITIS SYNDROME)	METHYLPREDNISOLONE SODIUM SUCCINATE	CHEBI:6888	Methylprednisolone	MONDO:0017991|CHEBI:6888
MONDO:0017991	Takayasu arteritis	TAKAYASU ARTERITIS	TOCILIZUMAB 	UNII:I031V2H011	Tocilizumab	MONDO:0017991|UNII:I031V2H011
MONDO:0018018	wild type ATTR amyloidosis	TRANSTHYRETIN CARDIAC AMYLOIDOSIS (WILD-TYPE)	TAFAMIDIS	CHEBI:78538	Fx-1006A	MONDO:0018018|CHEBI:78538
MONDO:0018018	wild type ATTR amyloidosis	TRANSTHYRETIN CARDIAC AMYLOIDOSIS (WILD-TYPE)	TAFAMIDIS MEGLUMINE	CHEBI:78538	Fx-1006A	MONDO:0018018|CHEBI:78538
MONDO:0018029	congenital factor XIII deficiency	CONGENITAL BLOOD COAGULATION FACTOR XIII A-SUBUNIT DEFICIENCY	CATRIDECACOG 	UNII:NU23Q531G1	Catridecacog	MONDO:0018029|UNII:NU23Q531G1
MONDO:0018029	congenital factor XIII deficiency	CONGENITAL FACTOR-XIII-A-SUBUNIT DEFICIENCY	CATRIDECACOG	UNII:NU23Q531G1	Catridecacog	MONDO:0018029|UNII:NU23Q531G1
MONDO:0018048	heparin-induced thrombocytopenia	HEPARIN-INDUCED THROMBOCYTOPENIA (HIT) TYPE II	ARGATROBAN HYDRATE	CHEBI:94385	Argatroban	MONDO:0018048|CHEBI:94385
MONDO:0018048	heparin-induced thrombocytopenia	HEPARIN-INDUCED THROMBOCYTOPENIA (HIT) TYPE II	ARGATROBAN HYDRATE	CHEBI:94385	Argatroban	MONDO:0018048|CHEBI:94385
MONDO:0018048	heparin-induced thrombocytopenia	HEPARIN-INDUCED THROMBOCYTOPENIA TYPE II (HIT)	LEPIRUDIN	CHEBI:142437	lepirudin	MONDO:0018048|CHEBI:142437
MONDO:0018059	meningococcal meningitis	MENINGOCOCCAL MENINGITIS	MENINGOCOCCAL GROUP B VACCINE (RDNA, COMPONENT, ADSORBED)	DRUGBANK:DB10284	Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen	MONDO:0018059|DRUGBANK:DB10284
MONDO:0018076	tuberculosis	TUBERCULOSIS	LEVOFLOXACIN HYDRATE	CHEBI:63598	Levofloxacin	MONDO:0018076|CHEBI:63598
MONDO:0018076	tuberculosis	TUBERCULOSIS	RIFABUTIN	CHEBI:45367	Rifabutin	MONDO:0018076|CHEBI:45367
MONDO:0018076	tuberculosis	TUBERCULOSIS (TB)	EPINEPHRINE	CHEBI:28918	Epinephrine	MONDO:0018076|CHEBI:28918
MONDO:0018077	tularemia	TULAREMIA	LEVOFLOXACIN HYDRATE	CHEBI:63598	Levofloxacin	MONDO:0018077|CHEBI:63598
MONDO:0018078	soft tissue sarcoma	ADVANCED OR METASTATIC SOFT TISSUE SARCOMA	BLEOMYCIN HYDROCHLORIDE	PUBCHEM.COMPOUND:20832750	Bleomycin hydrochloride	MONDO:0018078|PUBCHEM.COMPOUND:20832750
MONDO:0018078	soft tissue sarcoma	MALIGNANT SOFT TISSUE TUMORS	DOXORUBICIN HYDROCHLORIDE	CHEBI:28748	Doxorubicin	MONDO:0018078|CHEBI:28748
MONDO:0018078	soft tissue sarcoma	MALIGNANT SOFT TISSUE TUMORS	MESNA	CHEBI:31824	Mesna	MONDO:0018078|CHEBI:31824
MONDO:0018078	soft tissue sarcoma	SOFT TISSUE SARCOMA	ERIBULIN MESYLATE	CHEBI:63587	Eribulin	MONDO:0018078|CHEBI:63587
MONDO:0018078	soft tissue sarcoma	SOFT TISSUE SARCOMA	LUTETIUM (177LU) CHLORIDE	CHEBI:37117	Thallium	MONDO:0018078|CHEBI:37117
MONDO:0018078	soft tissue sarcoma	SOFT TISSUE SARCOMA	PAZOPANIB HYDROCHLORIDE	CHEBI:71217	pazopanib hydrochloride	MONDO:0018078|CHEBI:71217
MONDO:0018078	soft tissue sarcoma	SOFT TISSUE SARCOMA	TRABECTEDIN	CHEBI:84050	Trabectedin	MONDO:0018078|CHEBI:84050
MONDO:0018078	soft tissue sarcoma	SOFT-TISSUE SARCOMA (STS)	PAZOPANIB	CHEBI:71217	pazopanib hydrochloride	MONDO:0018078|CHEBI:71217
MONDO:0018078	soft tissue sarcoma	SOFT-TISSUE SARCOMA OF THE LIMBS	TASONERMIN	UNII:23CA79S88F	Tasonermin	MONDO:0018078|UNII:23CA79S88F
MONDO:0018088	familial Mediterranean fever	FAMILIAL MEDITERRANEAN FEVER	CANAKINUMAB 	UNII:37CQ2C7X93	Canakinumab	MONDO:0018088|UNII:37CQ2C7X93
MONDO:0018088	familial Mediterranean fever	FAMILIAL MEDITERRANEAN FEVER	COLCHICINE	CHEBI:27882	Colchicine	MONDO:0018088|CHEBI:27882
MONDO:0018088	familial Mediterranean fever	FAMILIAL MEDITERRANEAN FEVER (FMF)	ANAKINRA	UNII:9013DUQ28K	Anakinra	MONDO:0018088|UNII:9013DUQ28K
MONDO:0018088	familial Mediterranean fever	FAMILIAL MEDITERRANEAN FEVER (FMF)	CANAKINUMAB	UNII:37CQ2C7X93	Canakinumab	MONDO:0018088|UNII:37CQ2C7X93
MONDO:0018097	West syndrome	INFANTILE SPASMS (WESTS SYNDROME)	VIGABATRIN	CHEBI:63638	Vigabatrin	MONDO:0018097|CHEBI:63638
MONDO:0018100	familial primary hypomagnesemia	PRIMARY (IDIOPATHIC AND FAMILIAL) PAH	BOSENTAN	CHEBI:51450	Bosentan	MONDO:0018100|CHEBI:51450
MONDO:0018100	familial primary hypomagnesemia	PRIMARY HYPERCHOLESTEROLAEMIA (HETEROZYGOUS FAMILIAL AND NON-FAMILIAL)	BEMPEDOIC ACID, EZETIMIBE	RXCUI:2283226	bempedoic acid / ezetimibe Oral Product	MONDO:0018100|RXCUI:2283226
MONDO:0018100	familial primary hypomagnesemia	PRIMARY HYPERCHOLESTEROLAEMIA (HETEROZYGOUS FAMILIAL AND NON-FAMILIAL)	EVOLOCUMAB	UNII:LKC0U3A8NJ	Evolocumab	MONDO:0018100|UNII:LKC0U3A8NJ
MONDO:0018100	familial primary hypomagnesemia	PRIMARY HYPERCHOLESTEROLAEMIA (HETEROZYGOUS FAMILIAL AND NON-FAMILIAL)	INCLISIRAN	CHEBI:176399	Inclisiran	MONDO:0018100|CHEBI:176399
MONDO:0018124	Oncogenic osteomalacia	TUMOUR-INDUCED OSTEOMALACIA	BUROSUMAB	UNII:G9WJT6RD29	Burosumab	MONDO:0018124|UNII:G9WJT6RD29
MONDO:0018150	Gaucher disease	GAUCHER DISEASE	ELIGLUSTAT TARTRATE	PUBCHEM.COMPOUND:145948323	ELIGLUSTAT TARTRATE	MONDO:0018150|PUBCHEM.COMPOUND:145948323
MONDO:0018150	Gaucher disease	GAUCHER DISEASE	VELAGLUCERASE ALFA 	UNII:23HYE36B0I	Velaglucerase alfa	MONDO:0018150|UNII:23HYE36B0I
MONDO:0018177	glioblastoma	GLIOBLASTOMA	CARMUSTINE	CHEBI:3423	Carmustine	MONDO:0018177|CHEBI:3423
MONDO:0018177	glioblastoma	GLIOBLASTOMA MULTIFORME	TEMOZOLOMIDE	CHEBI:72564	Temozolomide	MONDO:0018177|CHEBI:72564
MONDO:0018177	glioblastoma	GLIOBLASTOMA MULTIFORME	TEMOZOLOMIDE	CHEBI:72564	Temozolomide	MONDO:0018177|CHEBI:72564
MONDO:0018177	glioblastoma	GLIOBLASTOMA MULTIFORME	TEMOZOLOMIDE	CHEBI:72564	Temozolomide	MONDO:0018177|CHEBI:72564
MONDO:0018177	glioblastoma	GLIOBLASTOMA MULTIFORME	TEMOZOLOMIDE	CHEBI:72564	Temozolomide	MONDO:0018177|CHEBI:72564
MONDO:0018177	glioblastoma	GLIOBLASTOMA MULTIFORME	TEMOZOLOMIDE	CHEBI:72564	Temozolomide	MONDO:0018177|CHEBI:72564
MONDO:0018177	glioblastoma	GLIOBLASTOMA MULTIFORME	TEMOZOLOMIDE	CHEBI:72564	Temozolomide	MONDO:0018177|CHEBI:72564
MONDO:0018177	glioblastoma	GLIOBLASTOMA MULTIFORME	TEMOZOLOMIDE	CHEBI:72564	Temozolomide	MONDO:0018177|CHEBI:72564
MONDO:0018229	Stevens-Johnson syndrome	STEVENS-JOHNSON SYNDROME	"FREEZE-DRIED
POLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN"	DRUGBANK:DB00028	Human immunoglobulin G	MONDO:0018229|DRUGBANK:DB00028
MONDO:0018301	interstitial cystitis	BLADDER PAIN SYNDROME	PENTOSAN POLYSULFATE SODIUM	CHEBI:184555	CHEMBL4073796	MONDO:0018301|CHEBI:184555
MONDO:0018301	interstitial cystitis	COMPLICATED CYSTITIS	CIPROFLOXACIN	CHEBI:59936	CHEMBL4303345	MONDO:0018301|CHEBI:59936
MONDO:0018301	interstitial cystitis	COMPLICATED CYSTITIS	TAZOBACTAM/ PIPERACILLIN HYDRATE	RXCUI:74170	Zosyn	MONDO:0018301|RXCUI:74170
MONDO:0018301	interstitial cystitis	INTERSTITIAL CYSTITIS (HUNNER TYPE)	DIMETHYL SULFOXIDE	CHEBI:28262	Dimethyl sulfoxide	MONDO:0018301|CHEBI:28262
MONDO:0018310	Langerhans cell histiocytosis	LANGERHANS CELL HISTIOCYTOSIS	VINBLASTINE SULFATE	CHEBI:9984	CHEMBL376464	MONDO:0018310|CHEBI:9984
MONDO:0018312	histoplasmosis	HISTOPLASMOSIS	AMPHOTERICIN B	CHEBI:2682	Amphotericin B	MONDO:0018312|CHEBI:2682
MONDO:0018312	histoplasmosis	HISTOPLASMOSIS	ITRACONAZOLE	CHEBI:6076	Itraconazole	MONDO:0018312|CHEBI:6076
MONDO:0018312	histoplasmosis	HISTOPLASMOSIS	LULICONAZOLE	CHEBI:34825	Luliconazole	MONDO:0018312|CHEBI:34825
MONDO:0018312	histoplasmosis	HISTOPLASMOSIS	VORICONAZOLE	CHEBI:10023	Voriconazole	MONDO:0018312|CHEBI:10023
MONDO:0018328	homozygous familial hypercholesterolemia	FAMILIAL HYPERCHOLESTEROLAEMIA	COLESEVELAM	CHEBI:59594	Colesevelam	MONDO:0018328|CHEBI:59594
MONDO:0018328	homozygous familial hypercholesterolemia	HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLAEMIA	EVOLOCUMAB	UNII:LKC0U3A8NJ	Evolocumab	MONDO:0018328|UNII:LKC0U3A8NJ
MONDO:0018328	homozygous familial hypercholesterolemia	HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLAEMIA (HOFH)	EVINACUMAB	UNII:T8B2ORP1DW	Evinacumab	MONDO:0018328|UNII:T8B2ORP1DW
MONDO:0018328	homozygous familial hypercholesterolemia	HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLAEMIA (HOFH)	LOMITAPIDE	CHEBI:72297	Lomitapide	MONDO:0018328|CHEBI:72297
MONDO:0018328	homozygous familial hypercholesterolemia	HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	EVINACUMAB 	UNII:T8B2ORP1DW	Evinacumab	MONDO:0018328|UNII:T8B2ORP1DW
MONDO:0018328	homozygous familial hypercholesterolemia	HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA	LOMITAPIDE MESILATE	CHEBI:72297	Lomitapide	MONDO:0018328|CHEBI:72297
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR JUVENILE IDIOPATHIC ARTHRITIS	ABATACEPT	UNII:7D0YB67S97	Abatacept	MONDO:0018456|UNII:7D0YB67S97
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR JUVENILE IDIOPATHIC ARTHRITIS	TOFACITINIB	CHEBI:71197	tofacitinib citrate	MONDO:0018456|CHEBI:71197
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR- COURSE JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB  [ADALIMUMAB BIOSIMILAR 1]	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR- COURSE JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB  [ADALIMUMAB BIOSIMILAR 3]	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR-COURSE JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB  [ADALIMUMAB BIOSIMILAR 2]	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR-COURSE JUVENILE IDIOPATHIC ARTHRITIS	ADALIMUMAB  [ADALIMUMAB BIOSIMILAR 4]	UNII:FYS6T7F842	Adalimumab	MONDO:0018456|UNII:FYS6T7F842
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR-COURSE JUVENILE IDIOPATHIC ARTHRITIS	BARICITINIB	CHEBI:95341	Baricitinib	MONDO:0018456|CHEBI:95341
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR-COURSE JUVENILE IDIOPATHIC ARTHRITIS	"ETANERCEPT
 [ETANERCEPT BIOSIMILAR 2]"	CHEBI:4875	Etanercept	MONDO:0018456|CHEBI:4875
MONDO:0018456	polyarticular juvenile idiopathic arthritis	POLYARTICULAR-COURSE JUVENILE IDIOPATHIC ARTHRITIS	ETANERCEPT  [ETANERCEPT BIOSIMILAR 1]	CHEBI:4875	Etanercept	MONDO:0018456|CHEBI:4875
MONDO:0018469	pulmonary non-tuberculous mycobacterial infection	NON-TUBERCULOUS MYCOBACTERIAL INFECTION (NTM)	STREPTOMYCIN SULFATE	PUBCHEM.COMPOUND:16051958	STREPTOMYCIN SULFATE	MONDO:0018469|PUBCHEM.COMPOUND:16051958
MONDO:0018479	congenital adrenal hyperplasia	CONGENITAL ADRENAL HYPERPLASIA	EFLORNITHINE	CHEBI:4762	eflornithine hydrochloride monohydrate	MONDO:0018479|CHEBI:4762
MONDO:0018479	congenital adrenal hyperplasia	CONGENITAL ADRENAL HYPERPLASIA (CAH)	HYDROCORTISONE	CHEBI:5781	cortisol sodium phosphate	MONDO:0018479|CHEBI:5781
MONDO:0018493	malignant hyperthermia of anesthesia	ANESTHESIA	MIDAZOLAM	CHEBI:6931	Midazolam	MONDO:0018493|CHEBI:6931
MONDO:0018493	malignant hyperthermia of anesthesia	ANESTHESIA	REMIMAZOLAM BESILATE	UNII:280XQ6482H	REMIMAZOLAM BESYLATE	MONDO:0018493|UNII:280XQ6482H
MONDO:0018493	malignant hyperthermia of anesthesia	HYPERCALCEMIA CAUSED BY MALIGNANT TUMORS	ZOLEDRONIC ACID HYDRATE	CHEBI:46557	Zoledronic acid	MONDO:0018493|CHEBI:46557
MONDO:0018513	squamous cell carcinoma of colon	CARCINOMA OF THE COLON	BEVACIZUMAB	UNII:2S9ZZM9Q9V	Bevacizumab	MONDO:0018513|UNII:2S9ZZM9Q9V
MONDO:0018515	squamous cell carcinoma of rectum	CARCINOMA OF THE RECTUM	BEVACIZUMAB	UNII:2S9ZZM9Q9V	Bevacizumab	MONDO:0018515|UNII:2S9ZZM9Q9V
MONDO:0018525	solid pseudopapillary carcinoma of pancreas	SOLID TUMOURS	THIOTEPA	CHEBI:9570	Thiotepa	MONDO:0018525|CHEBI:9570
MONDO:0018525	solid pseudopapillary carcinoma of pancreas	SOLID TUMOURS	THIOTEPA	CHEBI:9570	Thiotepa	MONDO:0018525|CHEBI:9570
MONDO:0018542	severe congenital neutropenia	CONGENITAL/IDIOPATHIC NEUTROPENIA	FILGRASTIM  [FILGRASTIM BIOSIMILAR 2]	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	CONGENITAL/IDIOPATHIC NEUTROPENIA	FILGRASTIM  [FILGRASTIM BIOSIMILAR 3]	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	CONGENITAL/IDIOPATHIC NEUTROPENIA	"FILGRASTIM (GENETICAL
RECOMBINATION)"	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	PROLONGED SEVERE NEUTROPENIA	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	SEVERE	ZICONOTIDE	CHEBI:142406	ziconotide	MONDO:0018542|CHEBI:142406
MONDO:0018542	severe congenital neutropenia	SEVERE BURNS	N/A FOR THIS COMBINATION DRUG	DRUGBANK:DB00083	Botulinum toxin type A	MONDO:0018542|DRUGBANK:DB00083
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL NEUTROPENIA	BUSULFAN	CHEBI:28901	Busulfan	MONDO:0018542|CHEBI:28901
MONDO:0018542	severe congenital neutropenia	SEVERE CONGENITAL NEUTROPENIA	FILGRASTIM	UNII:PVI5M0M1GW	Filgrastim	MONDO:0018542|UNII:PVI5M0M1GW
MONDO:0018555	hypogonadotropic hypogonadism	HYPOGONADOTROPHIC HYPOGONADISM	FOLLITROPIN ALFA	CHEBI:81569	Follitropin	MONDO:0018555|CHEBI:81569
MONDO:0018555	hypogonadotropic hypogonadism	HYPOGONADOTROPHIC HYPOGONADISM	FOLLITROPIN BETA	CHEBI:81569	Follitropin	MONDO:0018555|CHEBI:81569
MONDO:0018555	hypogonadotropic hypogonadism	HYPOGONADOTROPHIC HYPOGONADISM	FOLLITROPIN BETA	CHEBI:81569	Follitropin	MONDO:0018555|CHEBI:81569
MONDO:0018555	hypogonadotropic hypogonadism	HYPOGONADOTROPIC HYPOGONADISM	CORIFOLLITROPIN ALFA	UNII:T7K20Y2GWY	Corifollitropin alfa	MONDO:0018555|UNII:T7K20Y2GWY
MONDO:0018555	hypogonadotropic hypogonadism	HYPOGONADOTROPIC HYPOGONADISM	FOLLITROPIN ALFA	CHEBI:81569	Follitropin	MONDO:0018555|CHEBI:81569
MONDO:0018556	Lambert-Eaton myasthenic syndrome	LAMBERT-EATON MYASTHENIC SYNDROME (LEMS)	AMIFAMPRIDINE	CHEBI:135948	Amifampridine	MONDO:0018556|CHEBI:135948
MONDO:0018556	Lambert-Eaton myasthenic syndrome	LAMBERT-EATON MYASTHENIC SYNDROME (LEMS)	AMIFAMPRIDINE	CHEBI:135948	Amifampridine	MONDO:0018556|CHEBI:135948
MONDO:0018570	hypophosphatasia	HYPOPHOSPHATASIA	ASFOTASE ALFA	UNII:Z633861EIM	Asfotase alfa	MONDO:0018570|UNII:Z633861EIM
MONDO:0018570	hypophosphatasia	HYPOPHOSPHATASIA	"ASFOTASE ALFA
"	UNII:Z633861EIM	Asfotase alfa	MONDO:0018570|UNII:Z633861EIM
MONDO:0018626	paratyphoid fever	PARATYPHOID	LEVOFLOXACIN HYDRATE	CHEBI:63598	Levofloxacin	MONDO:0018626|CHEBI:63598
MONDO:0018637	familial chylomicronemia syndrome	FAMILIAL CHYLOMICRONEMIA SYNDROME (FCS)	VOLANESORSEN	UNII:2O4BE0K238	Volanesorsen	MONDO:0018637|UNII:2O4BE0K238
MONDO:0018667	pleural empyema	THORACIC EMPYEMA	PIPERACILLIN SODIUM	CHEBI:8232	Piperacillin	MONDO:0018667|CHEBI:8232
MONDO:0018682	congenital insensitivity to pain with severe intellectual disability	CANCER ASSOCIATED WITH MODERATE TO SEVERE PAIN	FENTANYL CITRATE	CHEBI:31602	fentanyl citrate	MONDO:0018682|CHEBI:31602
MONDO:0018754	cyanide poisoning	CYANIDE POISONING	HYDROXOCOBALAMIN	PUBCHEM.COMPOUND:146156971	Hydroxocobalamin (hydrochloride)	MONDO:0018754|PUBCHEM.COMPOUND:146156971
MONDO:0018768	familial cold autoinflammatory syndrome	FAMILIAL COLD AUTO-INFLAMMATORY SYNDROME (FCAS)	RILONACEPT	UNII:8K80YB5GMG	Rilonacept	MONDO:0018768|UNII:8K80YB5GMG
MONDO:0018768	familial cold autoinflammatory syndrome	FAMILIAL COLD AUTOINFLAMMATORY SYNDROME (FCAS)	ANAKINRA	UNII:9013DUQ28K	Anakinra	MONDO:0018768|UNII:9013DUQ28K
MONDO:0018768	familial cold autoinflammatory syndrome	SEVERE FORMS OF FAMILIAL COLD AUTOINFLAMMATORY SYNDROME (FCAS) / FAMILIAL COLD URTICARIA (FCU) PRESENTING WITH SIGNS AND SYMPTOMS BEYOND COLD-INDUCED URTICARIAL SKIN RASH	CANAKINUMAB	UNII:37CQ2C7X93	Canakinumab	MONDO:0018768|UNII:37CQ2C7X93
MONDO:0018824	pyoderma gangrenosum	CHRONIC PYODERMA	CLAVULANATE POTASSIUM/AMOXICILLIN HYDRATE	CHEBI:2676	Amoxicillin	MONDO:0018824|CHEBI:2676
MONDO:0018824	pyoderma gangrenosum	CHRONIC PYODERMA	LINEZOLID	CHEBI:63607	Linezolid	MONDO:0018824|CHEBI:63607
MONDO:0018824	pyoderma gangrenosum	CHRONIC PYODERMA	TIGECYCLINE	CHEBI:149836	Tigecycline	MONDO:0018824|CHEBI:149836
MONDO:0018824	pyoderma gangrenosum	PYODERMA GANGRENOSUM	ADALIMUMAB 	UNII:FYS6T7F842	Adalimumab	MONDO:0018824|UNII:FYS6T7F842
MONDO:0018868	metachromatic leukodystrophy	METACHROMATIC LEUKODYSTROPHY (MLD)	AUTOLOGOUS CD34+ CELLS ENCODING ARSA GENE	DRUGBANK:DB16900	Betibeglogene autotemcel	MONDO:0018868|DRUGBANK:DB16900
MONDO:0018874	acute myeloid leukemia	ACUTE HYPERURICEMIA	RASBURICASE	UNII:08GY9K1EUO	Rasburicase	MONDO:0018874|UNII:08GY9K1EUO
MONDO:0018874	acute myeloid leukemia	ACUTE MYELOGENOUS LEUKAEMIA (AML)	POSACONAZOLE	CHEBI:64355	Posaconazole	MONDO:0018874|CHEBI:64355
